Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
1419,28,119,0.05,0.52,-0.26,1.4061107043548606
268,13,93,0.05,0.57,-0.23,1.4059464707871938
2744,46,94,0.04,0.47,-0.3,1.405785276358846
1166,25,91,0.04,0.53,-0.23,1.4057615076682286
2670,45,95,0.04,0.47,-0.3,1.4056167875818288
29,10,79,0.05,0.6,-0.17,1.4055962290593798
618,18,68,0.04,0.54,-0.26,1.4054472133235734
1493,29,118,0.05,0.52,-0.26,1.405329898199229
1390,28,90,0.04,0.52,-0.25,1.4051236826054148
252,13,77,0.05,0.57,-0.21,1.404989124378902
566,17,91,0.05,0.56,-0.21,1.4049742096977118
1978,36,78,0.04,0.5,-0.24,1.4048421558884658
809,20,109,0.05,0.53,-0.21,1.4047518255076425
808,20,108,0.05,0.53,-0.21,1.4047518255076423
569,17,94,0.05,0.56,-0.23,1.4045824445417445
2173,38,123,0.04,0.49,-0.3,1.4043970283109624
896,21,121,0.05,0.53,-0.26,1.4042567453640953
1909,35,84,0.04,0.51,-0.23,1.404243913079989
579,17,104,0.05,0.56,-0.23,1.4042418259850427
1692,32,92,0.04,0.51,-0.23,1.4042089700940572
492,16,92,0.05,0.56,-0.25,1.4041698580756423
895,21,120,0.05,0.53,-0.26,1.4041394921842156
1529,30,79,0.04,0.51,-0.25,1.4039644853651034
1828,34,78,0.04,0.5,-0.25,1.4035038625193628
254,13,79,0.05,0.57,-0.2,1.4033025056454653
3040,50,91,0.04,0.46,-0.3,1.4032776977317802
645,18,95,0.05,0.56,-0.22,1.403215749642525
769,20,69,0.04,0.53,-0.26,1.4031264289854175
858,21,83,0.04,0.55,-0.22,1.403040579432131
402,15,77,0.04,0.55,-0.22,1.4028681377626793
481,16,81,0.05,0.55,-0.21,1.4026304755173293
2153,38,103,0.04,0.47,-0.3,1.402609451192495
575,17,100,0.05,0.56,-0.25,1.402539464178597
894,21,119,0.05,0.53,-0.25,1.4024655544932418
342,14,92,0.05,0.56,-0.21,1.4024114333877569
632,18,82,0.04,0.55,-0.21,1.4023016592627666
510,16,110,0.05,0.57,-0.22,1.4022679809215488
1694,32,94,0.04,0.51,-0.23,1.4022441797224487
1613,31,88,0.04,0.51,-0.23,1.4021879896947935
1679,32,79,0.04,0.51,-0.27,1.4021425556741585
323,14,73,0.04,0.56,-0.2,1.4021203840454597
476,16,76,0.04,0.55,-0.23,1.401937395487629
692,19,67,0.04,0.53,-0.25,1.4018996530497387
1616,31,91,0.04,0.51,-0.23,1.4016639555132053
1163,25,88,0.04,0.52,-0.23,1.4015905613755464
810,20,110,0.05,0.53,-0.21,1.4012635586954088
170,12,70,0.04,0.56,-0.2,1.401162235193121
501,16,101,0.05,0.56,-0.23,1.400918932478426
1765,33,90,0.04,0.51,-0.23,1.4008344411839013
546,17,71,0.04,0.54,-0.23,1.4004588919910785
974,22,124,0.05,0.53,-0.26,1.4001864833509523
1018,23,93,0.04,0.52,-0.23,1.4001159746681986
2598,44,98,0.04,0.46,-0.3,1.4000002557059572
3042,50,93,0.04,0.46,-0.3,1.3999726749848211
572,17,97,0.05,0.55,-0.24,1.399972479561582
1643,31,118,0.04,0.51,-0.26,1.399926795969149
1568,30,118,0.04,0.51,-0.26,1.3995753908557012
811,20,111,0.05,0.53,-0.21,1.3995608059834233
81,11,56,0.04,0.56,-0.16,1.399495860332276
581,17,106,0.05,0.56,-0.22,1.3994216019574621
2227,39,102,0.04,0.47,-0.3,1.3993438578463313
673,18,123,0.05,0.54,-0.22,1.3992277455456892
947,22,97,0.04,0.52,-0.22,1.3991902340050584
24,10,74,0.05,0.59,-0.18,1.3989527093811611
571,17,96,0.05,0.55,-0.24,1.398949453790786
2577,44,77,0.04,0.48,-0.26,1.3989034157041258
622,18,72,0.04,0.54,-0.23,1.3989029729207667
1832,34,82,0.04,0.5,-0.24,1.3988706781067968
33,10,83,0.05,0.59,-0.19,1.3985766603591483
341,14,91,0.04,0.56,-0.21,1.3981590725188295
2211,39,86,0.04,0.48,-0.26,1.3980802504554162
766,20,66,0.04,0.52,-0.23,1.3978381688313015
1564,30,114,0.04,0.51,-0.26,1.3977960516886612
2599,44,99,0.04,0.46,-0.3,1.3977666181844688
256,13,81,0.04,0.56,-0.2,1.3976471390700091
665,18,115,0.05,0.54,-0.21,1.397590346963319
2822,47,97,0.04,0.46,-0.3,1.3973018756576174
266,13,91,0.04,0.55,-0.22,1.3972051819472613
785,20,85,0.04,0.54,-0.22,1.3971219804332624
34,10,84,0.05,0.59,-0.19,1.3971110148910904
2381,41,106,0.04,0.46,-0.3,1.396907992984593
1638,31,113,0.04,0.5,-0.26,1.3968394871273595
401,15,76,0.04,0.55,-0.22,1.3968350671330454
1162,25,87,0.04,0.51,-0.23,1.3967336719317123
23,10,73,0.04,0.58,-0.18,1.3965778443732577
735,19,110,0.04,0.53,-0.21,1.396541902149346
324,14,74,0.04,0.55,-0.2,1.3964172687262504
1611,31,86,0.04,0.5,-0.24,1.3963874908990743
646,18,96,0.04,0.55,-0.23,1.3961923295166048
691,19,66,0.04,0.53,-0.25,1.3960561338042086
1089,24,89,0.04,0.52,-0.23,1.3960532239452357
2896,48,96,0.04,0.46,-0.3,1.3960049549726612
491,16,91,0.04,0.55,-0.24,1.3954242425521495
499,16,99,0.04,0.55,-0.23,1.3950465352366537
2214,39,89,0.04,0.48,-0.26,1.3948662019762423
1455,29,80,0.04,0.51,-0.23,1.3943021855582445
945,22,95,0.04,0.52,-0.23,1.3942158783850467
479,16,79,0.04,0.54,-0.22,1.3935496938440077
1693,32,93,0.04,0.5,-0.23,1.3932939599287795
695,19,70,0.04,0.52,-0.26,1.3932899483514716
2824,47,99,0.04,0.46,-0.3,1.3932284894813571
2074,37,99,0.04,0.48,-0.27,1.3931569759614142
2073,37,98,0.04,0.48,-0.27,1.3931569759614142
480,16,80,0.04,0.54,-0.21,1.3931100162908148
2671,45,96,0.04,0.45,-0.3,1.3927293028963221
2672,45,97,0.04,0.45,-0.3,1.3927293028963221
2098,37,123,0.04,0.47,-0.3,1.392576123507394
417,15,92,0.04,0.54,-0.22,1.3923367038503796
1017,23,92,0.04,0.51,-0.23,1.3923311103735299
322,14,72,0.04,0.55,-0.21,1.3922807129446013
1615,31,90,0.04,0.5,-0.23,1.3915160161671392
2452,42,102,0.04,0.45,-0.3,1.391397090556902
2600,44,100,0.04,0.45,-0.3,1.3913659495366657
2454,42,104,0.04,0.46,-0.3,1.3913255732707954
1857,34,107,0.04,0.48,-0.26,1.3912992066760126
420,15,95,0.04,0.55,-0.23,1.3912540946551424
1610,31,85,0.04,0.5,-0.24,1.390939870240711
151,12,51,0.04,0.55,-0.14,1.3908996608585862
638,18,88,0.04,0.54,-0.21,1.3907942830459055
1527,30,77,0.04,0.49,-0.25,1.3907588224015515
2147,38,97,0.04,0.48,-0.27,1.3907099591565577
972,22,122,0.04,0.52,-0.26,1.390567050910796
576,17,101,0.04,0.54,-0.25,1.3905663442396539
490,16,90,0.04,0.54,-0.23,1.3905346360561675
2673,45,98,0.04,0.45,-0.3,1.3905072658534383
1092,24,92,0.04,0.51,-0.23,1.3899972097571842
1766,33,91,0.04,0.5,-0.23,1.3899456614573558
791,20,91,0.04,0.53,-0.22,1.3898957174606188
2728,46,78,0.04,0.47,-0.26,1.3897129747917085
1606,31,81,0.04,0.5,-0.27,1.389595289005196
326,14,76,0.04,0.55,-0.19,1.3895946219327746
418,15,93,0.04,0.54,-0.24,1.3895706667821646
736,19,111,0.04,0.52,-0.22,1.3895531099652374
672,18,122,0.04,0.53,-0.22,1.3892960615244785
1912,35,87,0.04,0.49,-0.23,1.3891596488585238
746,19,121,0.04,0.53,-0.21,1.388828698536069
2226,39,101,0.04,0.46,-0.3,1.3886961797637256
886,21,111,0.04,0.52,-0.21,1.3885330785127217
1418,28,118,0.04,0.5,-0.26,1.3884684654346124
650,18,100,0.04,0.54,-0.26,1.3883334068721915
813,20,113,0.04,0.52,-0.22,1.3882531670942146
1535,30,85,0.04,0.5,-0.27,1.3882343511245616
747,19,122,0.04,0.53,-0.21,1.3882244265649033
504,16,104,0.04,0.54,-0.24,1.388214871903175
711,19,86,0.04,0.54,-0.22,1.3881964931744677
1604,31,79,0.04,0.49,-0.27,1.3880750940734752
482,16,82,0.04,0.54,-0.21,1.3880510752992534
1784,33,109,0.04,0.48,-0.26,1.3879832806936958
1910,35,85,0.04,0.49,-0.24,1.387788114795938
1492,29,117,0.04,0.5,-0.26,1.3876974559249386
2309,40,109,0.04,0.46,-0.3,1.3876040079897989
500,16,100,0.04,0.54,-0.24,1.387576508551992
765,20,65,0.04,0.51,-0.23,1.3875718518610007
1091,24,91,0.04,0.51,-0.23,1.3875200370611267
899,21,124,0.04,0.52,-0.26,1.3875136828621302
1088,24,88,0.04,0.51,-0.24,1.387482850880111
783,20,83,0.04,0.53,-0.22,1.3873317641270058
1093,24,93,0.04,0.51,-0.23,1.3872799706224481
1016,23,91,0.04,0.51,-0.23,1.387149704054922
784,20,84,0.04,0.53,-0.22,1.3870167052693774
2897,48,97,0.04,0.45,-0.3,1.386965706305264
955,22,105,0.04,0.51,-0.21,1.3868116214705553
496,16,96,0.04,0.54,-0.23,1.3866580833660407
2820,47,95,0.04,0.45,-0.3,1.3865401277767027
2821,47,96,0.04,0.45,-0.3,1.3865401277767027
647,18,97,0.04,0.54,-0.24,1.3861471104836705
2527,43,102,0.04,0.45,-0.3,1.3860758235042219
2308,40,108,0.04,0.45,-0.3,1.3860146555574244
2004,36,104,0.04,0.48,-0.26,1.3859572450783055
954,22,104,0.04,0.51,-0.21,1.3857115171312695
472,16,72,0.04,0.53,-0.25,1.3856464033441396
2450,42,100,0.04,0.45,-0.3,1.385537543767594
1677,32,77,0.04,0.48,-0.28,1.384938965543739
2746,46,96,0.04,0.45,-0.3,1.384763783130991
1686,32,86,0.04,0.49,-0.24,1.3847186776574907
2451,42,101,0.04,0.45,-0.3,1.384644964378571
1389,28,89,0.04,0.5,-0.27,1.3846285524489437
1388,28,88,0.04,0.5,-0.27,1.3846285524489435
2003,36,103,0.04,0.48,-0.26,1.3844055688075059
2453,42,103,0.04,0.45,-0.3,1.3842515704753025
22,10,72,0.04,0.57,-0.18,1.3842068658204165
1028,23,103,0.04,0.51,-0.21,1.3841892208283861
2455,42,105,0.04,0.45,-0.3,1.3839713887204623
855,21,80,0.04,0.52,-0.23,1.3836799127751072
1161,25,86,0.04,0.5,-0.24,1.3836549459233496
1560,30,110,0.04,0.48,-0.27,1.383615185614654
1874,34,124,0.04,0.46,-0.3,1.3835726821121752
192,12,92,0.04,0.55,-0.17,1.3832880553016464
1019,23,94,0.04,0.5,-0.23,1.3831296301971039
1020,23,95,0.04,0.5,-0.23,1.3831296301971039
2063,37,88,0.04,0.47,-0.29,1.383119806031381
1782,33,107,0.04,0.48,-0.26,1.3830781470565503
1534,30,84,0.04,0.49,-0.27,1.383050105860201
2525,43,100,0.04,0.45,-0.3,1.3830280468106455
805,20,105,0.04,0.51,-0.21,1.3830142895025903
253,13,78,0.04,0.55,-0.21,1.3830139204894112
416,15,91,0.04,0.53,-0.21,1.3829158551134788
28,10,78,0.04,0.57,-0.16,1.3825628812175665
340,14,90,0.04,0.54,-0.21,1.3825608953393158
2674,45,99,0.04,0.45,-0.3,1.3825544547170903
2747,46,97,0.04,0.44,-0.3,1.3825544547170903
1689,32,89,0.04,0.49,-0.24,1.3825344350527076
1569,30,119,0.04,0.49,-0.26,1.3824970933708391
973,22,123,0.04,0.51,-0.26,1.382470977536928
94,11,69,0.04,0.55,-0.18,1.3823820370295057
2748,46,98,0.04,0.44,-0.3,1.3821210701816724
1764,33,89,0.04,0.49,-0.23,1.3820099815405178
1691,32,91,0.04,0.49,-0.23,1.3820099815405178
1690,32,90,0.04,0.49,-0.23,1.3820099815405178
11,10,61,0.04,0.55,-0.14,1.3820070796197776
1760,33,85,0.04,0.49,-0.24,1.381983357208144
1612,31,87,0.04,0.49,-0.24,1.381975765112992
2677,45,102,0.04,0.45,-0.3,1.3819219356259107
2285,40,85,0.04,0.46,-0.26,1.3816158478822829
819,20,119,0.04,0.51,-0.25,1.381387656257463
788,20,88,0.04,0.53,-0.24,1.3807952241606167
2526,43,101,0.04,0.44,-0.3,1.3807733965718343
2602,44,102,0.04,0.44,-0.3,1.380702425339595
2750,46,100,0.04,0.44,-0.3,1.3804670387370828
2749,46,99,0.04,0.44,-0.3,1.3804670387370825
1021,23,96,0.04,0.5,-0.23,1.3804258161655338
1873,34,123,0.04,0.46,-0.3,1.3803529423290284
2080,37,105,0.04,0.45,-0.3,1.3802472222659297
1688,32,88,0.04,0.48,-0.24,1.3801824098857947
403,15,78,0.04,0.53,-0.22,1.380103351633278
2524,43,99,0.04,0.44,-0.3,1.3800276968448126
545,17,70,0.04,0.51,-0.25,1.3799169633601454
953,22,103,0.04,0.5,-0.21,1.379877781434328
1763,33,88,0.04,0.48,-0.24,1.3798034292728742
1762,33,87,0.04,0.48,-0.24,1.379803429272874
649,18,99,0.04,0.53,-0.26,1.3796759650651582
2523,43,98,0.04,0.44,-0.3,1.3792729486705821
1087,24,87,0.04,0.5,-0.24,1.379076666067978
419,15,94,0.04,0.53,-0.24,1.3790573952159604
2294,40,94,0.04,0.47,-0.27,1.3789884430935164
2172,38,122,0.04,0.46,-0.3,1.3789192603876088
574,17,99,0.04,0.53,-0.25,1.3788272718796017
573,17,98,0.04,0.53,-0.25,1.3788272718796017
786,20,86,0.04,0.52,-0.22,1.3784972324474494
2794,47,69,0.04,0.46,-0.26,1.3782240078630303
245,13,70,0.04,0.54,-0.2,1.3781956331755663
2023,36,123,0.04,0.46,-0.3,1.3781881256609962
1461,29,86,0.04,0.49,-0.27,1.3781787097599505
8,10,58,0.04,0.55,-0.15,1.3781256921948448
2385,41,110,0.04,0.45,-0.3,1.37798392818968
244,13,69,0.04,0.53,-0.21,1.3778190170244662
666,18,116,0.04,0.51,-0.22,1.3776892702040107
671,18,121,0.04,0.51,-0.22,1.3775167716561887
2893,48,93,0.04,0.44,-0.3,1.3772659624939643
734,19,109,0.04,0.5,-0.21,1.3771317469837834
1911,35,86,0.04,0.48,-0.24,1.3770007450362685
415,15,90,0.04,0.53,-0.22,1.3768563243577496
19,10,69,0.04,0.54,-0.18,1.3766096607745526
854,21,79,0.04,0.51,-0.23,1.376479244502322
2301,40,101,0.04,0.45,-0.3,1.3762160402342296
2375,41,100,0.04,0.44,-0.3,1.3762160402342296
2823,47,98,0.04,0.44,-0.3,1.3759135890090406
1536,30,86,0.04,0.49,-0.27,1.3758155357613213
946,22,96,0.04,0.49,-0.23,1.3757954081632766
630,18,80,0.04,0.52,-0.23,1.3757088429812556
1401,28,101,0.04,0.49,-0.25,1.3755339131022346
1094,24,94,0.04,0.49,-0.23,1.3754371170690303
2312,40,112,0.04,0.44,-0.3,1.3753849335160322
2601,44,101,0.04,0.44,-0.3,1.3752576454637422
1676,32,76,0.04,0.47,-0.27,1.3752176303296102
1756,33,81,0.04,0.48,-0.25,1.3749273801005837
257,13,82,0.04,0.53,-0.21,1.3749235410073632
957,22,107,0.04,0.49,-0.23,1.3749094685185737
958,22,108,0.04,0.49,-0.23,1.3749094685185737
648,18,98,0.04,0.52,-0.26,1.3747302081243484
878,21,103,0.04,0.5,-0.21,1.3746140218323415
2869,48,69,0.04,0.46,-0.26,1.3745767111073508
2300,40,100,0.04,0.44,-0.3,1.374370612553561
25,10,75,0.04,0.56,-0.17,1.3742664959587674
1345,27,120,0.04,0.47,-0.26,1.374169321208795
1781,33,106,0.04,0.47,-0.27,1.3740595950192929
674,18,124,0.04,0.51,-0.23,1.3740192499905843
550,17,75,0.04,0.51,-0.24,1.3738059756821308
2361,41,86,0.04,0.46,-0.26,1.3737418589543056
1545,30,95,0.04,0.48,-0.23,1.373636234971026
1546,30,96,0.04,0.48,-0.23,1.3736362349710258
2968,49,93,0.04,0.43,-0.3,1.3735790511133414
2603,44,103,0.04,0.44,-0.3,1.3734043919819754
2236,39,111,0.04,0.44,-0.3,1.3733231815624871
1839,34,89,0.04,0.48,-0.23,1.3732363571202122
1840,34,90,0.04,0.48,-0.23,1.3732363571202122
2751,46,101,0.04,0.44,-0.3,1.3731702495717275
1767,33,92,0.04,0.48,-0.24,1.373045984005956
948,22,98,0.04,0.49,-0.22,1.3730344922044122
1387,28,87,0.04,0.48,-0.27,1.3729640112105899
1687,32,87,0.04,0.48,-0.24,1.3728976892056626
1783,33,108,0.04,0.47,-0.26,1.3727462489259037
1167,25,92,0.04,0.49,-0.25,1.3727191195465853
631,18,81,0.04,0.51,-0.23,1.3726825442539718
2141,38,91,0.04,0.46,-0.26,1.3726108761922666
2970,49,95,0.04,0.43,-0.3,1.3724806805419982
1460,29,85,0.04,0.48,-0.27,1.3724020086107678
1237,26,87,0.04,0.49,-0.25,1.3723326306719323
2459,42,109,0.04,0.44,-0.3,1.372226653144528
1386,28,86,0.04,0.48,-0.27,1.372139978437989
2656,45,81,0.04,0.45,-0.26,1.372091764673191
1567,30,117,0.04,0.48,-0.26,1.371989383823169
2676,45,101,0.04,0.44,-0.3,1.3719584624214956
1711,32,111,0.04,0.47,-0.26,1.371863392969701
1491,29,116,0.04,0.48,-0.26,1.3718591328663832
413,15,88,0.04,0.52,-0.21,1.371564015021351
2503,43,78,0.04,0.45,-0.26,1.3711836284905397
2506,43,81,0.04,0.45,-0.26,1.3711777945694272
3041,50,92,0.04,0.43,-0.3,1.3708081878902583
2311,40,111,0.04,0.44,-0.3,1.370591425674202
1462,29,87,0.04,0.48,-0.27,1.3705324086083441
406,15,81,0.04,0.52,-0.22,1.3703939874174844
690,19,65,0.04,0.49,-0.25,1.3701981188709385
696,19,71,0.04,0.5,-0.27,1.3701871218039814
1761,33,86,0.04,0.47,-0.24,1.3701857194859373
2653,45,78,0.04,0.45,-0.26,1.3700970914850643
1707,32,107,0.04,0.46,-0.27,1.3698691492858062
1708,32,108,0.04,0.46,-0.27,1.3698691492858062
319,14,69,0.04,0.52,-0.24,1.3694592213633328
952,22,102,0.04,0.49,-0.21,1.369254674685376
2529,43,104,0.04,0.43,-0.3,1.3691191061249777
733,19,108,0.04,0.5,-0.21,1.3691152505621536
325,14,75,0.04,0.52,-0.2,1.3688152280899266
2387,41,112,0.04,0.44,-0.3,1.3685054994828678
2388,41,113,0.04,0.44,-0.3,1.3685054994828676
320,14,70,0.04,0.52,-0.24,1.3684522323132864
2097,37,122,0.04,0.45,-0.3,1.3682842647568418
2220,39,95,0.04,0.45,-0.27,1.3679081153519286
1759,33,84,0.04,0.47,-0.25,1.367695397955211
1310,27,85,0.04,0.48,-0.25,1.3675825401541728
2384,41,109,0.04,0.44,-0.3,1.3674003775629937
2310,40,110,0.04,0.44,-0.3,1.3674003775629935
1834,34,84,0.04,0.47,-0.25,1.3673198461176472
2057,37,82,0.04,0.46,-0.27,1.3672292976799343
804,20,104,0.04,0.49,-0.2,1.367044253659549
877,21,102,0.04,0.49,-0.21,1.367011179435438
820,20,120,0.04,0.49,-0.25,1.3670045633636385
2581,44,81,0.04,0.45,-0.26,1.3669915493280693
258,13,83,0.04,0.52,-0.21,1.3666839458353937
2675,45,100,0.04,0.43,-0.3,1.3665481642358732
932,22,82,0.04,0.5,-0.21,1.366510130228611
857,21,82,0.04,0.5,-0.25,1.366480740629506
2894,48,94,0.04,0.43,-0.3,1.3663091965725125
187,12,87,0.04,0.52,-0.2,1.3661802204894367
478,16,78,0.04,0.51,-0.23,1.3659918889634424
669,18,119,0.04,0.5,-0.22,1.365921476265924
668,18,118,0.04,0.5,-0.22,1.365921476265924
815,20,115,0.04,0.49,-0.22,1.3656110253141656
1838,34,88,0.04,0.47,-0.24,1.3653960763938096
856,21,81,0.04,0.5,-0.25,1.3653272100079705
2386,41,111,0.04,0.43,-0.3,1.3653193078815635
339,14,89,0.04,0.52,-0.22,1.3650972868320743
1833,34,83,0.04,0.47,-0.25,1.3649937046431564
2969,49,94,0.04,0.43,-0.3,1.3649718880217885
821,20,121,0.04,0.49,-0.25,1.3648546793366958
1561,30,111,0.04,0.46,-0.27,1.3648290666020417
12,10,62,0.04,0.53,-0.16,1.3647923938341047
2138,38,88,0.04,0.45,-0.28,1.3647694986579433
1685,32,85,0.04,0.47,-0.25,1.3647582692806366
2243,39,118,0.04,0.44,-0.3,1.3647117019010664
1168,25,93,0.04,0.48,-0.25,1.3646797924501624
737,19,112,0.04,0.49,-0.23,1.3646788710870854
2064,37,89,0.04,0.45,-0.28,1.3646449735219688
617,18,67,0.04,0.49,-0.25,1.3645812946893694
760,20,60,0.04,0.49,-0.24,1.3645156381373724
2237,39,112,0.04,0.43,-0.3,1.3644050531043659
738,19,113,0.04,0.49,-0.23,1.3643736648388922
2290,40,90,0.04,0.45,-0.26,1.364049448981175
1385,28,85,0.04,0.47,-0.27,1.363976982264094
255,13,80,0.04,0.52,-0.2,1.3639169749181907
1684,32,84,0.04,0.46,-0.26,1.3637200824892515
1683,32,83,0.04,0.46,-0.26,1.3637200824892515
1490,29,115,0.04,0.47,-0.26,1.3634614558834104
2505,43,80,0.04,0.44,-0.26,1.3632677499811938
2582,44,82,0.04,0.44,-0.26,1.3632648395533544
1837,34,87,0.04,0.46,-0.25,1.3632160503094537
2062,37,87,0.04,0.45,-0.29,1.3631683466621298
689,19,64,0.04,0.49,-0.25,1.3631229360797732
2022,36,122,0.04,0.44,-0.3,1.3629585904513606
469,16,69,0.04,0.5,-0.25,1.3628617886355878
670,18,120,0.04,0.5,-0.22,1.3627163512968425
3021,50,72,0.04,0.45,-0.26,1.3625911925069252
2383,41,108,0.04,0.43,-0.3,1.362140001211477
2382,41,107,0.04,0.43,-0.3,1.3621400012114768
688,19,63,0.04,0.48,-0.25,1.3620200708860641
1473,29,98,0.04,0.47,-0.23,1.3618770151199
583,17,108,0.04,0.5,-0.22,1.3617410012437554
405,15,80,0.04,0.51,-0.22,1.361610624604016
2583,44,83,0.04,0.44,-0.26,1.3615304627843579
1472,29,97,0.04,0.47,-0.23,1.3613746459996343
1471,29,96,0.04,0.47,-0.23,1.3613746459996343
965,22,115,0.04,0.48,-0.25,1.361311751760176
2431,42,81,0.04,0.44,-0.26,1.3613098640957075
1709,32,109,0.04,0.46,-0.26,1.3612536818423122
2356,41,81,0.04,0.44,-0.26,1.361223242530413
267,13,92,0.04,0.51,-0.24,1.3611480943858854
1095,24,95,0.04,0.48,-0.23,1.3609577876947367
2428,42,78,0.04,0.44,-0.26,1.3609405850311915
2288,40,88,0.04,0.44,-0.26,1.3606274562266616
328,14,78,0.04,0.51,-0.19,1.3605039102543812
560,17,85,0.04,0.5,-0.22,1.3604758874850436
2002,36,102,0.04,0.45,-0.26,1.360453766003428
18,10,68,0.04,0.52,-0.18,1.3602786839879886
601,18,51,0.04,0.48,-0.2,1.3602709954435874
404,15,79,0.04,0.51,-0.22,1.3602401056059246
1272,26,122,0.04,0.46,-0.26,1.3598663535081417
1271,26,121,0.04,0.46,-0.26,1.3598663535081417
79,11,54,0.04,0.51,-0.15,1.3598329099398498
723,19,98,0.04,0.49,-0.22,1.3595299085403143
823,20,123,0.04,0.49,-0.26,1.3594382919852628
874,21,99,0.04,0.48,-0.22,1.3594270540378106
2729,46,79,0.04,0.44,-0.26,1.3592974581346573
1706,32,106,0.04,0.45,-0.27,1.359221064842539
1270,26,120,0.04,0.46,-0.26,1.3590874510360245
1835,34,85,0.04,0.46,-0.26,1.3589820500082082
2067,37,92,0.04,0.44,-0.26,1.3588942080271205
78,11,53,0.04,0.51,-0.15,1.35887567380627
188,12,88,0.04,0.51,-0.2,1.3586703573913759
1836,34,86,0.04,0.46,-0.25,1.3584668509817943
1293,27,68,0.04,0.47,-0.27,1.3584618691124228
844,21,69,0.04,0.48,-0.26,1.3582081111221236
2137,38,87,0.04,0.45,-0.29,1.358195954831979
1544,30,94,0.04,0.46,-0.23,1.3581030545212156
1451,29,76,0.04,0.46,-0.22,1.3579178704648025
2355,41,80,0.04,0.44,-0.26,1.35772794093563
1541,30,91,0.04,0.46,-0.24,1.3576652762774348
169,12,69,0.04,0.51,-0.2,1.3575462349172502
667,18,117,0.04,0.49,-0.22,1.3573955075098458
327,14,77,0.04,0.51,-0.19,1.3569926807204244
1710,32,110,0.04,0.45,-0.26,1.3568033224411111
949,22,99,0.04,0.48,-0.21,1.356776341985775
626,18,76,0.04,0.49,-0.24,1.3566202061029715
2432,42,82,0.04,0.44,-0.26,1.356568909089009
1856,34,106,0.04,0.45,-0.26,1.3564692721153262
409,15,84,0.04,0.5,-0.23,1.3563219860568083
159,12,59,0.04,0.52,-0.14,1.3562835682493655
835,21,60,0.04,0.48,-0.24,1.3562734620459
2507,43,82,0.04,0.44,-0.26,1.3562226930934163
1463,29,88,0.04,0.47,-0.27,1.3561047114667464
663,18,113,0.04,0.49,-0.22,1.356073974993364
2096,37,121,0.04,0.43,-0.3,1.3559226050572624
1758,33,83,0.04,0.46,-0.26,1.3558933363661103
2655,45,80,0.04,0.44,-0.26,1.3558227494535073
803,20,103,0.04,0.48,-0.2,1.3558180646149782
95,11,70,0.04,0.52,-0.18,1.3558070078484483
1855,34,105,0.04,0.45,-0.26,1.3556923154190479
1872,34,122,0.04,0.43,-0.3,1.3556036732924155
2215,39,90,0.04,0.44,-0.26,1.3553283825237736
763,20,63,0.04,0.48,-0.25,1.3550744052488126
3019,50,70,0.04,0.44,-0.26,1.3550707820664447
625,18,75,0.04,0.49,-0.25,1.3549066304017292
662,18,112,0.04,0.49,-0.22,1.3547090288685595
1400,28,100,0.04,0.46,-0.23,1.354624001457225
2580,44,80,0.04,0.43,-0.26,1.3544528333563113
191,12,91,0.04,0.52,-0.18,1.354387115336327
1240,26,90,0.04,0.47,-0.26,1.354341823910399
1241,26,91,0.04,0.47,-0.26,1.354341823910399
1242,26,92,0.04,0.47,-0.26,1.354341823910399
2360,41,85,0.04,0.44,-0.26,1.354313474841984
10,10,60,0.04,0.52,-0.15,1.3541937433450142
474,16,74,0.04,0.49,-0.25,1.353862657342277
1861,34,111,0.04,0.43,-0.3,1.3537292753191728
83,11,58,0.04,0.52,-0.15,1.353646602231933
892,21,117,0.04,0.47,-0.25,1.3536248593369953
781,20,81,0.04,0.49,-0.22,1.3536184866677168
1344,27,119,0.04,0.45,-0.26,1.353617935763476
3009,50,60,0.04,0.45,-0.21,1.353401115163867
1382,28,82,0.04,0.46,-0.25,1.3533908356785171
2286,40,86,0.04,0.43,-0.26,1.353225117906868
1315,27,90,0.04,0.46,-0.27,1.3530488218578085
1635,31,110,0.04,0.45,-0.26,1.3526319963842688
2434,42,84,0.04,0.43,-0.26,1.3523806058294618
1399,28,99,0.04,0.46,-0.23,1.3522830146003784
26,10,76,0.04,0.53,-0.17,1.3522328114923254
2945,49,70,0.04,0.43,-0.26,1.352092633897665
1024,23,99,0.04,0.47,-0.23,1.35198880197369
1459,29,84,0.04,0.46,-0.27,1.3517507162680475
770,20,70,0.04,0.47,-0.28,1.3517477339677322
2127,38,77,0.04,0.45,-0.23,1.3517342339819172
2376,41,101,0.04,0.42,-0.3,1.3517000343001442
2302,40,102,0.04,0.42,-0.3,1.351700034300144
876,21,101,0.04,0.47,-0.21,1.3515501591859616
724,19,99,0.04,0.48,-0.22,1.3514764721423438
2217,39,92,0.04,0.43,-0.26,1.351089812137856
1313,27,88,0.04,0.46,-0.27,1.3509622445944949
1238,26,88,0.04,0.46,-0.26,1.350776573216682
1239,26,89,0.04,0.46,-0.26,1.3507017847334857
1083,24,83,0.04,0.47,-0.21,1.3505409030734614
1540,30,90,0.04,0.45,-0.24,1.3504994029523185
80,11,55,0.04,0.5,-0.16,1.3504541196405315
1273,26,123,0.04,0.45,-0.26,1.350420691214011
1170,25,95,0.04,0.46,-0.25,1.3503137062364683
