Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
765,20,65,0.05,0.45,-0.23,1.3366886358047916
746,19,121,0.06,0.47,-0.21,1.3365977988344828
11,10,61,0.05,0.5,-0.14,1.3365850633136416
2382,41,107,0.05,0.4,-0.3,1.336501123345057
3035,50,86,0.05,0.39,-0.3,1.3363161862780903
886,21,111,0.06,0.46,-0.21,1.3363132964527895
1418,28,118,0.05,0.44,-0.26,1.3362511133354134
650,18,100,0.06,0.48,-0.26,1.336121134038877
813,20,113,0.06,0.46,-0.22,1.3360439119086487
747,19,122,0.06,0.47,-0.21,1.3360162522496457
504,16,104,0.06,0.48,-0.24,1.3360070569184663
2302,40,102,0.05,0.4,-0.3,1.3359754294357382
1784,33,109,0.05,0.43,-0.26,1.3357841753628465
1492,29,117,0.05,0.44,-0.26,1.3355090998570078
2309,40,109,0.05,0.4,-0.3,1.3354191663003745
500,16,100,0.06,0.48,-0.24,1.3353927010580586
899,21,124,0.06,0.46,-0.26,1.3353322381090513
3042,50,93,0.05,0.39,-0.3,1.3348305587525666
343,14,93,0.06,0.48,-0.22,1.3347623885612816
955,22,105,0.05,0.46,-0.21,1.3346565797563583
496,16,96,0.06,0.48,-0.23,1.3345088158940852
709,19,84,0.05,0.46,-0.19,1.3343839023776758
2894,48,94,0.05,0.39,-0.3,1.3343833793264868
768,20,68,0.05,0.45,-0.25,1.3343389314174918
710,19,85,0.05,0.46,-0.18,1.3341984033893615
647,18,97,0.06,0.48,-0.24,1.3340170596173322
2308,40,108,0.05,0.4,-0.3,1.33388958603974
954,22,104,0.05,0.45,-0.21,1.3335978480064115
548,17,73,0.05,0.46,-0.22,1.3329465636673716
791,20,91,0.05,0.47,-0.22,1.332897756042677
340,14,90,0.05,0.48,-0.21,1.3323975863434543
339,14,89,0.05,0.48,-0.22,1.332317514877364
1028,23,103,0.05,0.45,-0.21,1.3321328020365575
192,12,92,0.06,0.49,-0.17,1.3321206080597423
2001,36,101,0.05,0.42,-0.27,1.3318928902463125
492,16,92,0.05,0.47,-0.25,1.3317825952475268
191,12,91,0.06,0.49,-0.18,1.331610867282663
1560,30,110,0.05,0.43,-0.27,1.3315803550688814
1874,34,124,0.05,0.41,-0.3,1.3315394500329214
342,14,92,0.05,0.48,-0.21,1.3311276504622822
1782,33,107,0.05,0.42,-0.26,1.3310635133911373
805,20,105,0.05,0.45,-0.21,1.3310020573842503
1166,25,91,0.05,0.44,-0.23,1.3308129811483922
78,11,53,0.05,0.47,-0.15,1.3305214474257017
1569,30,119,0.05,0.44,-0.26,1.3305043119013173
973,22,123,0.05,0.45,-0.26,1.330479178228491
2147,38,97,0.05,0.41,-0.27,1.329991877925917
819,20,119,0.05,0.45,-0.25,1.3294365983631056
601,18,51,0.05,0.45,-0.2,1.3292316951290408
2970,49,95,0.05,0.39,-0.3,1.328709538792021
2002,36,102,0.05,0.42,-0.26,1.3284493748910373
1873,34,123,0.05,0.41,-0.3,1.3284407978294421
1620,31,95,0.05,0.43,-0.23,1.328346633512928
2080,37,105,0.05,0.4,-0.3,1.3283390536735364
80,11,55,0.05,0.47,-0.16,1.3280890770373834
953,22,103,0.05,0.45,-0.21,1.3279835067275099
1165,25,90,0.05,0.43,-0.23,1.3278865783170974
649,18,99,0.05,0.47,-0.26,1.3277892802436495
172,12,72,0.05,0.47,-0.18,1.3277206947857414
2172,38,122,0.05,0.4,-0.3,1.3270610336229924
573,17,98,0.05,0.47,-0.25,1.3269725046075351
574,17,99,0.05,0.47,-0.25,1.3269725046075351
31,10,81,0.05,0.49,-0.17,1.3269692134222169
415,15,90,0.05,0.47,-0.22,1.326899993700276
249,13,74,0.05,0.47,-0.19,1.3267165810386148
2023,36,123,0.05,0.41,-0.3,1.3263573953216872
419,15,94,0.05,0.47,-0.24,1.3261841363337237
2004,36,104,0.05,0.41,-0.26,1.3261739479717065
2385,41,110,0.05,0.39,-0.3,1.3261608772838787
8,10,58,0.05,0.49,-0.15,1.3261394388267647
251,13,76,0.05,0.47,-0.2,1.325928173556316
666,18,116,0.05,0.45,-0.22,1.325877300759668
2893,48,93,0.05,0.38,-0.3,1.3257535166153953
671,18,121,0.05,0.46,-0.22,1.3257112895161187
734,19,109,0.05,0.45,-0.21,1.3253407448044658
2000,36,100,0.05,0.41,-0.27,1.3242094722458717
3036,50,87,0.05,0.38,-0.3,1.3238589873357265
1401,28,101,0.05,0.43,-0.25,1.3238030020639593
2312,40,112,0.05,0.39,-0.3,1.3236596252837998
958,22,108,0.05,0.43,-0.23,1.3232020415157686
957,22,107,0.05,0.43,-0.23,1.3232020415157686
648,18,98,0.05,0.46,-0.26,1.3230295227245077
688,19,63,0.05,0.44,-0.25,1.3229952799132665
878,21,103,0.05,0.44,-0.21,1.3229177059523494
638,18,88,0.05,0.46,-0.21,1.3229049365781016
1345,27,120,0.05,0.42,-0.26,1.3224897295754219
246,13,71,0.05,0.46,-0.2,1.3224384774061662
1781,33,106,0.05,0.41,-0.27,1.3223841299550239
674,18,124,0.05,0.45,-0.23,1.3223453022172167
2236,39,111,0.05,0.39,-0.3,1.3216754114453646
417,15,92,0.05,0.46,-0.22,1.3215650137503607
2522,43,97,0.05,0.38,-0.3,1.3215173415192885
12,10,62,0.05,0.48,-0.16,1.3214865423960773
948,22,98,0.05,0.43,-0.22,1.3213975790813326
1783,33,108,0.05,0.41,-0.26,1.3211201760207611
2969,49,94,0.05,0.38,-0.3,1.3204347573830646
1567,30,117,0.05,0.43,-0.26,1.3203917750081695
1711,32,111,0.05,0.41,-0.26,1.3202705224032976
1491,29,116,0.05,0.42,-0.26,1.320266422513424
2449,42,99,0.05,0.38,-0.3,1.3201799361836557
1979,36,79,0.05,0.41,-0.21,1.3200625649748716
690,19,65,0.05,0.44,-0.25,1.3199520095766246
634,18,84,0.05,0.45,-0.19,1.319845662083948
2311,40,111,0.05,0.39,-0.3,1.3190463910981582
300,14,50,0.05,0.46,-0.16,1.3188604220545186
99,11,74,0.05,0.48,-0.15,1.3185015282375863
1707,32,107,0.05,0.41,-0.27,1.3183512779917708
1708,32,108,0.05,0.41,-0.27,1.3183512779917708
689,19,64,0.05,0.43,-0.25,1.3180957498747448
418,15,93,0.05,0.46,-0.24,1.3180929529920409
562,17,87,0.05,0.45,-0.19,1.3179450193409208
952,22,102,0.05,0.43,-0.21,1.3177599124769017
861,21,86,0.05,0.44,-0.2,1.3177588024571958
188,12,88,0.05,0.46,-0.2,1.3176763669182547
733,19,108,0.05,0.44,-0.21,1.31762573179904
154,12,54,0.05,0.46,-0.16,1.3172188829747087
2388,41,113,0.05,0.39,-0.3,1.31703891216371
2387,41,112,0.05,0.39,-0.3,1.31703891216371
2097,37,122,0.05,0.39,-0.3,1.3168259976061814
1614,31,89,0.05,0.41,-0.22,1.3163773831389496
763,20,63,0.05,0.43,-0.25,1.3162486224664627
155,12,55,0.05,0.46,-0.16,1.3162093870006075
2310,40,110,0.05,0.38,-0.3,1.3159753515337316
2384,41,109,0.05,0.38,-0.3,1.3159753515337314
804,20,104,0.05,0.43,-0.2,1.315632620694458
877,21,102,0.05,0.43,-0.21,1.315600790321719
2141,38,91,0.05,0.39,-0.26,1.315599866747306
820,20,120,0.05,0.43,-0.25,1.315594423066338
225,13,50,0.05,0.45,-0.17,1.315471791751571
669,18,119,0.05,0.44,-0.22,1.3145520685756242
668,18,118,0.05,0.44,-0.22,1.3145520685756242
635,18,85,0.05,0.44,-0.18,1.3143640252998614
760,20,60,0.05,0.43,-0.24,1.314329921424076
815,20,115,0.05,0.43,-0.22,1.3142532930252602
2386,41,111,0.05,0.38,-0.3,1.3139725464661571
1547,30,97,0.05,0.41,-0.23,1.3137661317546807
821,20,121,0.05,0.43,-0.25,1.313525391614734
1561,30,111,0.05,0.41,-0.27,1.3135007421206701
2243,39,118,0.05,0.39,-0.3,1.3133877912570036
737,19,112,0.05,0.43,-0.23,1.3133561951402561
477,16,77,0.05,0.44,-0.22,1.3132047814824368
2294,40,94,0.05,0.39,-0.27,1.3131068010463065
2237,39,112,0.05,0.38,-0.3,1.3130926748707157
738,19,113,0.05,0.43,-0.23,1.3130624670512878
301,14,51,0.05,0.45,-0.16,1.312663590310294
600,18,50,0.05,0.43,-0.22,1.3125107435725645
1490,29,115,0.05,0.41,-0.26,1.312184564338549
2022,36,122,0.05,0.39,-0.3,1.3117006106081168
547,17,72,0.05,0.43,-0.22,1.3116322016584632
670,18,120,0.05,0.44,-0.22,1.311467481554072
173,12,73,0.05,0.45,-0.18,1.3114331328405997
413,15,88,0.05,0.45,-0.21,1.3110645649276262
247,13,72,0.05,0.45,-0.2,1.3110548403017763
267,13,92,0.05,0.45,-0.24,1.3107995982494673
637,18,87,0.05,0.44,-0.19,1.3107398065510902
583,17,108,0.05,0.44,-0.22,1.3105288123463983
965,22,115,0.05,0.42,-0.25,1.310115706024857
1709,32,109,0.05,0.4,-0.26,1.3100598199933564
2968,49,93,0.05,0.36,-0.3,1.3096650563614187
21,10,71,0.05,0.47,-0.17,1.3096248659066572
473,16,73,0.05,0.43,-0.24,1.3089518943182694
1271,26,121,0.05,0.4,-0.26,1.3087246661333682
1272,26,122,0.05,0.4,-0.26,1.3087246661333682
2383,41,108,0.05,0.38,-0.3,1.3084869183041234
1765,33,90,0.05,0.4,-0.23,1.3084416001577635
723,19,98,0.05,0.43,-0.22,1.3084008741467097
823,20,123,0.05,0.43,-0.26,1.3083127030958468
874,21,99,0.05,0.42,-0.22,1.3083018877837471
1706,32,106,0.05,0.4,-0.27,1.308103645404918
2459,42,109,0.05,0.38,-0.3,1.3080957004186722
1270,26,120,0.05,0.4,-0.26,1.3079750565300843
1694,32,94,0.05,0.4,-0.23,1.3079576126190622
3041,50,92,0.05,0.36,-0.3,1.3078626337222166
620,18,70,0.05,0.42,-0.25,1.3078091369467078
1089,24,89,0.05,0.41,-0.23,1.3074156501908654
250,13,75,0.05,0.44,-0.19,1.30739074404512
1764,33,89,0.05,0.4,-0.23,1.3072940299170395
862,21,87,0.05,0.43,-0.22,1.3072634673159151
2456,42,106,0.05,0.37,-0.3,1.3070123368510078
1125,25,50,0.05,0.43,-0.3,1.3067745425937114
1619,31,94,0.05,0.4,-0.23,1.3065746176060309
835,21,60,0.05,0.42,-0.24,1.3063908855113358
667,18,117,0.05,0.43,-0.22,1.306346743408944
788,20,88,0.05,0.43,-0.24,1.3061830251693298
859,21,84,0.05,0.43,-0.21,1.3061794204934798
1710,32,110,0.05,0.4,-0.26,1.3057768291637908
617,18,67,0.05,0.42,-0.25,1.3057677953327707
949,22,99,0.05,0.42,-0.21,1.3057508633861166
947,22,97,0.05,0.41,-0.22,1.305658596259937
450,16,50,0.05,0.43,-0.2,1.3054777877927666
1766,33,91,0.05,0.4,-0.23,1.305460226783615
1856,34,106,0.05,0.39,-0.26,1.3054553417617702
1906,35,81,0.05,0.39,-0.22,1.3050972060038037
663,18,113,0.05,0.43,-0.22,1.3050749109255861
2096,37,121,0.05,0.38,-0.3,1.3049292336915137
803,20,103,0.05,0.42,-0.2,1.3048286247933871
1855,34,105,0.05,0.39,-0.26,1.3047076047578257
30,10,80,0.05,0.46,-0.17,1.3046378276399893
265,13,90,0.05,0.44,-0.23,1.304637165401561
1872,34,122,0.05,0.38,-0.3,1.3046222962734417
2064,37,89,0.05,0.38,-0.28,1.3044087393058514
10,10,60,0.05,0.46,-0.15,1.304387657083371
1090,24,90,0.05,0.41,-0.23,1.3043316843315647
707,19,82,0.05,0.43,-0.19,1.3039746236670466
662,18,112,0.05,0.43,-0.22,1.3037612975275736
1400,28,100,0.05,0.41,-0.23,1.3036794678167172
3009,50,60,0.05,0.39,-0.21,1.3036241810879856
543,17,68,0.05,0.42,-0.25,1.3035410877477294
252,13,77,0.05,0.44,-0.21,1.303497235681317
1473,29,98,0.05,0.4,-0.23,1.3031479175043397
1861,34,111,0.05,0.37,-0.3,1.30281839042975
892,21,117,0.05,0.41,-0.25,1.3027179013110497
1344,27,119,0.05,0.39,-0.26,1.302711238118436
1827,34,77,0.05,0.39,-0.26,1.3026934974763198
83,11,58,0.05,0.45,-0.15,1.302583759682067
402,15,77,0.05,0.43,-0.22,1.3023654432626615
254,13,79,0.05,0.44,-0.2,1.3020220312514945
1980,36,80,0.05,0.39,-0.22,1.3020021601532041
2374,41,99,0.05,0.37,-0.3,1.3018521669089067
159,12,59,0.05,0.45,-0.14,1.301828129805527
1635,31,110,0.05,0.39,-0.26,1.3017623778267229
860,21,85,0.05,0.42,-0.2,1.3016493214910148
618,18,68,0.05,0.42,-0.26,1.3015616171229558
1904,35,79,0.05,0.39,-0.21,1.3012290129325588
1024,23,99,0.05,0.41,-0.23,1.30114337259281
489,16,89,0.05,0.43,-0.24,1.3010428452500495
782,20,82,0.05,0.42,-0.2,1.3009908816910838
876,21,101,0.05,0.41,-0.21,1.3007212262293524
724,19,99,0.05,0.42,-0.22,1.3006503103990519
2290,40,90,0.05,0.37,-0.26,1.3001941558219356
621,18,71,0.05,0.42,-0.25,1.3001609302727064
687,19,62,0.05,0.41,-0.25,1.3000342408191738
476,16,76,0.05,0.42,-0.23,1.299802292210676
1273,26,123,0.05,0.39,-0.26,1.299634235150644
1390,28,90,0.05,0.4,-0.25,1.2994155712594355
2021,36,121,0.05,0.37,-0.3,1.2992865546047692
2530,43,105,0.05,0.36,-0.3,1.2991403473992182
872,21,97,0.05,0.41,-0.22,1.2991000919607283
1839,34,89,0.05,0.39,-0.23,1.298994736150279
35,10,85,0.05,0.45,-0.19,1.2988302103281384
712,19,87,0.05,0.42,-0.21,1.298750910961779
970,22,120,0.05,0.41,-0.26,1.2986889881259052
1602,31,77,0.05,0.39,-0.24,1.2986174518516642
1098,24,98,0.05,0.4,-0.25,1.2985738277256083
36,10,86,0.05,0.45,-0.19,1.2985032734911577
156,12,56,0.05,0.43,-0.15,1.2984667149747833
96,11,71,0.05,0.44,-0.18,1.298419748673049
323,14,73,0.05,0.43,-0.2,1.2983792100955973
787,20,87,0.05,0.42,-0.22,1.2982223569609113
189,12,89,0.05,0.44,-0.21,1.2979784788192885
1023,23,98,0.05,0.41,-0.23,1.2977366546818443
725,19,100,0.05,0.41,-0.22,1.2976897655205228
967,22,117,0.05,0.41,-0.26,1.297505699606065
633,18,83,0.05,0.42,-0.19,1.2969880336063695
1027,23,102,0.05,0.41,-0.23,1.2969415974479932
622,18,72,0.05,0.41,-0.23,1.296869265391908
1389,28,89,0.05,0.39,-0.27,1.2967652426661311
1637,31,112,0.05,0.39,-0.26,1.2966382869341022
1636,31,111,0.05,0.39,-0.26,1.2966382869341022
2457,42,107,0.05,0.36,-0.3,1.296241058456294
966,22,116,0.05,0.4,-0.25,1.2960738998798542
1616,31,91,0.05,0.39,-0.23,1.2958749591529717
2220,39,95,0.05,0.37,-0.27,1.2955873066450594
401,15,76,0.05,0.42,-0.22,1.2950716829036943
2063,37,88,0.05,0.37,-0.29,1.2948447012477013
962,22,112,0.05,0.4,-0.25,1.294775030277916
1618,31,93,0.05,0.39,-0.23,1.2947669775926987
1274,26,124,0.05,0.39,-0.26,1.2946939124118553
1830,34,80,0.05,0.38,-0.24,1.2946880622304442
514,16,114,0.05,0.42,-0.22,1.2946676317943653
722,19,97,0.05,0.41,-0.22,1.294417548508339
2531,43,106,0.04,0.36,-0.3,1.2941867286195807
799,20,99,0.05,0.41,-0.21,1.293961756377308
226,13,51,0.05,0.43,-0.17,1.2936461629305764
619,18,69,0.05,0.41,-0.25,1.2936178071895594
824,20,124,0.05,0.41,-0.26,1.2935271043714405
964,22,114,0.05,0.4,-0.25,1.2933687214718013
2161,38,111,0.04,0.36,-0.3,1.29312860117657
256,13,81,0.05,0.43,-0.2,1.2930703550246203
814,20,114,0.05,0.41,-0.22,1.2930480707712926
20,10,70,0.05,0.44,-0.16,1.2929118742694041
1633,31,108,0.05,0.38,-0.27,1.2929114711268985
2212,39,87,0.04,0.36,-0.26,1.2927320307276466
969,22,119,0.05,0.4,-0.26,1.292573468107309
968,22,118,0.05,0.4,-0.26,1.2925734681073089
963,22,113,0.05,0.4,-0.25,1.2925511737938944
1207,26,57,0.05,0.4,-0.28,1.292106461237911
2532,43,107,0.04,0.36,-0.3,1.291910596826993
2215,39,90,0.04,0.36,-0.26,1.2918813489446503
1692,32,92,0.05,0.38,-0.23,1.2917960980439798
822,20,122,0.05,0.41,-0.26,1.2915887660202485
158,12,58,0.05,0.44,-0.15,1.291416476235941
2678,45,103,0.04,0.35,-0.3,1.291355799623282
664,18,114,0.05,0.41,-0.22,1.2911975540364098
893,21,118,0.05,0.4,-0.25,1.2910325332794934
706,19,81,0.05,0.41,-0.19,1.2908629123679496
762,20,62,0.05,0.4,-0.25,1.290857038413685
1634,31,109,0.05,0.38,-0.27,1.290711916279236
1099,24,99,0.05,0.4,-0.24,1.2906525451631183
2460,42,110,0.04,0.36,-0.3,1.2904552657804245
7,10,57,0.05,0.44,-0.15,1.2902628366696283
1091,24,91,0.05,0.39,-0.23,1.290193029579695
891,21,116,0.05,0.4,-0.25,1.2901849205178528
1016,23,91,0.05,0.39,-0.23,1.2898486734259342
1931,35,106,0.05,0.37,-0.26,1.28977110065257
1930,35,105,0.05,0.37,-0.26,1.2897711006525698
2604,44,104,0.04,0.35,-0.3,1.2897664305846612
2171,38,121,0.05,0.36,-0.3,1.2895745869129405
9,10,59,0.05,0.44,-0.16,1.289384731803565
834,21,59,0.05,0.4,-0.24,1.2892141886184088
871,21,96,0.05,0.4,-0.22,1.2891894278841944
694,19,69,0.05,0.4,-0.25,1.2890816953131652
2605,44,105,0.04,0.35,-0.3,1.288792611648306
945,22,95,0.05,0.39,-0.23,1.2884875483044513
587,17,112,0.05,0.41,-0.22,1.2884154821134122
1825,34,75,0.04,0.37,-0.26,1.288021789040689
85,11,60,0.05,0.43,-0.18,1.2879995865634646
2095,37,120,0.04,0.36,-0.3,1.287961290170697
1239,26,89,0.05,0.38,-0.26,1.287837688153017
326,14,76,0.05,0.42,-0.19,1.2875317344853248
471,16,71,0.05,0.4,-0.25,1.2874016401102926
1689,32,89,0.04,0.38,-0.24,1.2873345502405742
708,19,83,0.05,0.41,-0.19,1.28710003915741
253,13,78,0.05,0.42,-0.21,1.287072055479458
1998,36,98,0.04,0.36,-0.27,1.2868249328227486
2216,39,91,0.04,0.36,-0.26,1.286693250807355
585,17,110,0.05,0.41,-0.22,1.2865613762511474
584,17,109,0.05,0.41,-0.22,1.2865613762511474
2288,40,88,0.04,0.36,-0.26,1.2863991800638241
1826,34,76,0.04,0.37,-0.26,1.2863986259662186
833,21,58,0.04,0.4,-0.25,1.2863503021416856
764,20,64,0.04,0.39,-0.25,1.2863354562180975
14,10,64,0.05,0.43,-0.2,1.2857657502213395
1163,25,88,0.04,0.38,-0.23,1.2855729659727346
2053,37,78,0.04,0.37,-0.21,1.2852253378148286
1905,35,80,0.04,0.37,-0.23,1.2852218567307412
403,15,78,0.05,0.41,-0.22,1.285188352472062
542,17,67,0.05,0.4,-0.27,1.2851651667778836
32,10,82,0.05,0.44,-0.18,1.28510478372232
785,20,85,0.05,0.4,-0.22,1.2848740977588207
1927,35,102,0.04,0.37,-0.27,1.284715301779793
84,11,59,0.05,0.43,-0.16,1.2846574673434903
472,16,72,0.05,0.4,-0.25,1.284579608438387
29,10,79,0.05,0.43,-0.17,1.2844650993157927
321,14,71,0.05,0.41,-0.23,1.2844367987748273
1926,35,101,0.04,0.37,-0.27,1.284415710625398
523,16,123,0.05,0.41,-0.25,1.284169345979065
1314,27,89,0.04,0.38,-0.27,1.2840376951328123
950,22,100,0.05,0.39,-0.22,1.2839240085353878
2055,37,80,0.04,0.37,-0.22,1.2837411417894034
324,14,74,0.05,0.41,-0.2,1.2830538968983884
1398,28,98,0.04,0.38,-0.23,1.2828298099337647
1840,34,90,0.04,0.37,-0.23,1.2826637635969607
1241,26,91,0.04,0.38,-0.26,1.282134750695937
960,22,110,0.05,0.39,-0.25,1.2819824378160043
187,12,87,0.05,0.41,-0.2,1.2816886573449582
761,20,61,0.04,0.39,-0.26,1.2811122260507724
1021,23,96,0.04,0.38,-0.23,1.2810761881247787
1693,32,93,0.04,0.37,-0.23,1.2809321294918112
1484,29,109,0.04,0.36,-0.27,1.2808187472575936
589,17,114,0.05,0.4,-0.23,1.2806216887647386
1095,24,95,0.04,0.38,-0.23,1.2805154117975999
875,21,100,0.05,0.39,-0.23,1.2803647142674655
661,18,111,0.05,0.4,-0.22,1.2802227684034917
971,22,121,0.05,0.39,-0.26,1.280079426322203
870,21,95,0.04,0.39,-0.22,1.2800331572506853
1928,35,103,0.04,0.36,-0.27,1.2798414249077734
1531,30,81,0.04,0.37,-0.24,1.2797998559206847
1680,32,80,0.04,0.37,-0.26,1.2797646609134248
831,21,56,0.04,0.39,-0.27,1.2795385209279695
1615,31,90,0.04,0.37,-0.23,1.2794081472128829
170,12,70,0.04,0.41,-0.2,1.2793569158010216
588,17,113,0.05,0.4,-0.23,1.279332688574739
1944,35,119,0.04,0.35,-0.3,1.2791899802723548
515,16,115,0.05,0.4,-0.23,1.2791352416861592
516,16,116,0.05,0.4,-0.23,1.2791352416861592
481,16,81,0.04,0.4,-0.21,1.279031460401737
1613,31,88,0.04,0.37,-0.23,1.2787497874651865
544,17,69,0.04,0.39,-0.25,1.2786688191282312
1269,26,119,0.04,0.37,-0.27,1.278586810215878
82,11,57,0.04,0.42,-0.15,1.2785845396742543
13,10,63,0.04,0.42,-0.19,1.2785525098942843
2072,37,97,0.04,0.35,-0.27,1.2784306297581745
546,17,71,0.04,0.39,-0.23,1.2783519118022817
1399,28,99,0.04,0.37,-0.23,1.2783391051030655
1903,35,78,0.04,0.36,-0.22,1.2782755681669382
961,22,111,0.04,0.38,-0.25,1.2782673282717478
1020,23,95,0.04,0.38,-0.23,1.2782420095976885
1617,31,92,0.04,0.37,-0.23,1.2781883178374036
632,18,82,0.04,0.39,-0.21,1.2781530126261054
1607,31,82,0.04,0.37,-0.26,1.2781520911773414
2242,39,117,0.04,0.35,-0.3,1.2779278469210287
1691,32,91,0.04,0.37,-0.23,1.2777043465615072
2138,38,88,0.04,0.35,-0.28,1.277665568850675
959,22,109,0.04,0.38,-0.25,1.2775162417714632
1019,23,94,0.04,0.38,-0.23,1.2772694190748102
153,12,53,0.04,0.4,-0.16,1.277243154482404
946,22,96,0.04,0.38,-0.23,1.2767790318679715
711,19,86,0.04,0.4,-0.22,1.27671006344383
1678,32,78,0.04,0.36,-0.27,1.2764647640491318
836,21,61,0.04,0.38,-0.25,1.2758964923181406
1530,30,80,0.04,0.37,-0.24,1.2758118141609134
2067,37,92,0.04,0.35,-0.26,1.2757290217944204
1929,35,104,0.04,0.36,-0.26,1.275612224600402
1982,36,82,0.04,0.36,-0.22,1.275559782871956
1036,23,111,0.04,0.38,-0.25,1.275558402004178
2069,37,94,0.04,0.35,-0.26,1.2755011808866044
721,19,96,0.04,0.39,-0.21,1.275403876153148
480,16,80,0.04,0.39,-0.21,1.2752902127819534
479,16,79,0.04,0.39,-0.22,1.2752099539165613
1240,26,90,0.04,0.37,-0.26,1.2750739745608048
34,10,84,0.05,0.42,-0.19,1.2747233260108337
1025,23,100,0.04,0.38,-0.23,1.2746794449058414
686,19,61,0.04,0.38,-0.26,1.2745372310475445
1018,23,93,0.04,0.37,-0.23,1.2743742301069798
1558,30,108,0.04,0.36,-0.27,1.2742221881498608
524,16,124,0.05,0.4,-0.25,1.2741969891043228
1035,23,110,0.04,0.38,-0.25,1.2741893330056961
651,18,101,0.04,0.39,-0.24,1.2741105552352987
1026,23,101,0.04,0.38,-0.23,1.274062090613086
1043,23,118,0.04,0.38,-0.26,1.2739609142442079
1852,34,102,0.04,0.36,-0.27,1.2738965207743798
1315,27,90,0.04,0.37,-0.27,1.2738566502212585
23,10,73,0.04,0.42,-0.18,1.2737262245506267
887,21,112,0.04,0.38,-0.25,1.2733516346575737
1041,23,116,0.04,0.38,-0.26,1.2733396512804125
1705,32,105,0.04,0.35,-0.27,1.2733377395072334
1829,34,79,0.04,0.36,-0.24,1.2730186785874187
1167,25,92,0.04,0.37,-0.25,1.2728682879282773
858,21,83,0.04,0.38,-0.22,1.2728481921637682
586,17,111,0.04,0.39,-0.22,1.2727983408039234
1088,24,88,0.04,0.37,-0.24,1.272633030641762
1907,35,82,0.04,0.35,-0.22,1.2725082713360913
257,13,82,0.04,0.4,-0.21,1.272439608657717
1704,32,104,0.04,0.35,-0.27,1.272199163610825
695,19,70,0.04,0.38,-0.26,1.2721689796997853
2313,40,113,0.04,0.34,-0.3,1.2720769346191099
478,16,78,0.04,0.39,-0.23,1.2720473891969897
800,20,100,0.04,0.38,-0.21,1.2719042999501298
951,22,101,0.04,0.38,-0.23,1.2718470614084265
227,13,52,0.04,0.4,-0.17,1.2717834736161255
3018,50,69,0.04,0.35,-0.26,1.2717461091956315
1113,24,113,0.04,0.37,-0.26,1.2717274985632339
1114,24,114,0.04,0.37,-0.26,1.2717274985632339
726,19,101,0.04,0.38,-0.24,1.2714063702921077
1626,31,101,0.04,0.36,-0.3,1.2710425080156813
1853,34,103,0.04,0.35,-0.27,1.2708527466409811
1690,32,90,0.04,0.36,-0.23,1.2706679688694908
1170,25,95,0.04,0.37,-0.25,1.2705004719699444
1609,31,84,0.04,0.36,-0.26,1.2703404810028978
1034,23,109,0.04,0.37,-0.25,1.2701938029919804
1094,24,94,0.04,0.37,-0.23,1.2701656657028868
1388,28,88,0.04,0.36,-0.27,1.2700628858167513
1983,36,83,0.04,0.35,-0.22,1.269916822764214
264,13,89,0.04,0.4,-0.22,1.2698001308573688
2241,39,116,0.04,0.34,-0.3,1.2696880460840554
888,21,113,0.04,0.37,-0.25,1.2696685031479262
522,16,122,0.04,0.39,-0.25,1.2696668895704832
1169,25,94,0.04,0.37,-0.25,1.2695337718387703
550,17,75,0.04,0.38,-0.24,1.269533325767886
1753,33,78,0.04,0.35,-0.27,1.2692656168979797
540,17,65,0.04,0.38,-0.26,1.2690909640306136
869,21,94,0.04,0.38,-0.22,1.2689357395714462
1200,26,50,0.04,0.38,-0.29,1.2689081482229394
652,18,102,0.04,0.38,-0.24,1.268881728631712
1044,23,119,0.04,0.37,-0.26,1.2686510898901362
2146,38,96,0.04,0.34,-0.27,1.2684515140312986
657,18,107,0.04,0.38,-0.22,1.2682158962233112
1754,33,79,0.04,0.35,-0.27,1.2681923395706889
1605,31,80,0.04,0.36,-0.26,1.2681603759133069
1945,35,120,0.04,0.34,-0.3,1.2681140551796557
1017,23,92,0.04,0.37,-0.23,1.2681024973894204
784,20,84,0.04,0.38,-0.22,1.2680029084565925
1532,30,82,0.04,0.35,-0.26,1.2679593937473737
2065,37,90,0.04,0.34,-0.28,1.2679372466401715
1780,33,105,0.04,0.35,-0.27,1.267919740844901
1779,33,104,0.04,0.35,-0.27,1.267919740844901
1854,34,104,0.04,0.35,-0.27,1.267919740844901
406,15,81,0.04,0.39,-0.22,1.2678563782648506
786,20,86,0.04,0.38,-0.22,1.2677897529265252
1625,31,100,0.04,0.35,-0.3,1.267755466868597
1546,30,96,0.04,0.36,-0.23,1.2674691262867084
28,10,78,0.04,0.41,-0.16,1.2672313118949672
1326,27,101,0.04,0.36,-0.25,1.2672213333894917
2244,39,119,0.04,0.34,-0.3,1.267200674307712
2054,37,79,0.04,0.35,-0.22,1.2671200819147537
88,11,63,0.04,0.4,-0.2,1.2671088345344008
1287,27,62,0.04,0.36,-0.26,1.2670459627245865
328,14,78,0.04,0.39,-0.19,1.2669368398260654
1947,35,122,0.04,0.34,-0.3,1.2667720589600673
2577,44,77,0.04,0.33,-0.26,1.2667293874494507
33,10,83,0.04,0.41,-0.19,1.266307306575006
482,16,82,0.04,0.38,-0.21,1.2661274349045641
1623,31,98,0.04,0.35,-0.3,1.2660423143195085
